,SITE_NAME,genus,pred,occurence
150285,Medzhibozh 2,Allocricetus,0.8517280022529242,0
150286,Medzhibozh 2,Prolagurus,0.8459888900071322,0
150696,Megalopolis,Hippopotamus,0.7995954050430382,1
150697,Megalopolis,Tragelaphus,0.7789757464102979,0
150698,Megalopolis,Oryx,0.7786459382966441,0
150699,Megalopolis,Hexaprotodon,0.7645628495104986,0
150700,Megalopolis,Praemegaceros,0.7632317936904344,1
151110,Meipu_longgudong,Sinomastodon,0.6764232427702191,1
151111,Meipu_longgudong,Stegodon,0.6720364805308534,1
151112,Meipu_longgudong,Anancus,0.6241599181847596,0
151113,Meipu_longgudong,Gigantopithecus,0.5407610723697102,0
151114,Meipu_longgudong,Indarctos,0.5371880816494408,0
151524,Mengjiaquan,Palaeoloxodon,0.7485630759419458,1
151525,Mengjiaquan,Mammuthus,0.7376930867341913,0
151526,Mengjiaquan,Coelodonta,0.7325079869147936,1
151527,Mengjiaquan,Elephas,0.7267868858375761,0
151528,Mengjiaquan,Rhinoceros,0.6888750466376246,0
151938,Merasuen,Hipposideros,0.6693078838110584,1
151939,Merasuen,Rhinolophus,0.6441285658205627,1
151940,Merasuen,Rhinopithecus,0.6084144793890134,0
151941,Merasuen,Cercopithecus,0.6028072278529228,0
151942,Merasuen,Trachypithecus,0.5874728530917781,0
152352,Migonys,Alces,0.766004932813083,1
152353,Migonys,Rangifer,0.7601547743868621,0
152354,Migonys,Capreolus,0.7555196054495555,1
152355,Migonys,Megaloceros,0.7480527114018541,0
152356,Migonys,Haploidoceros,0.739130063163864,0
152766,Mingxi_jiandaodun,Elaphodus,0.7408566755304519,1
152767,Mingxi_jiandaodun,Pygathrix,0.7274763320616514,0
152768,Mingxi_jiandaodun,Hydropotes,0.7247612808920865,1
152769,Mingxi_jiandaodun,Capricornis,0.722483793336251,1
152770,Mingxi_jiandaodun,Neofelis,0.720763013559871,0
153180,Mogok,Hypselephas,0.8417298294567773,0
153181,Mogok,Elephas,0.8311318719930592,1
153182,Mogok,Palaeoloxodon,0.7737598100459622,1
153183,Mogok,Mammuthus,0.7698756865929954,0
153184,Mogok,Stegodon,0.741835981304173,1
153594,Monte Argentario,Puma,0.8834545724681552,0
153595,Monte Argentario,Homotherium,0.8717152236574089,1
153596,Monte Argentario,Megantereon,0.8702232839562793,1
153597,Monte Argentario,Acinonyx,0.8674232663819559,1
153598,Monte Argentario,Paramachaerodus,0.8604205456290461,0
154008,Monte La Mesa,Muscardinus,0.8352588267266718,1
154009,Monte La Mesa,Glirulus,0.8344186722267057,0
154010,Monte La Mesa,Germanomys,0.8225811889274274,0
154011,Monte La Mesa,Myomimus,0.8154534617558638,0
154012,Monte La Mesa,Pliospalax,0.8125268521023549,0
154422,Monte Riccio,Croizetoceros,0.7990821974323485,0
154423,Monte Riccio,Libralces,0.7938072848906358,0
154424,Monte Riccio,Eucladoceros,0.7882102066694182,1
154425,Monte Riccio,Procapreolus,0.785929296694044,1
154426,Monte Riccio,Pseudodama,0.7846687718893106,1
154836,Monte San Giovanni,Rhagamys,0.8486896874643128,1
154837,Monte San Giovanni,Rhagapodemus,0.8485420393328535,1
154838,Monte San Giovanni,Tyrrhenicola,0.8485144979029865,1
154839,Monte San Giovanni,Predicrostonyx,0.8355679866944288,0
154840,Monte San Giovanni,Prospalax,0.8355679862074148,0
155250,Monte Tuttavista Ass 1,Algarolutra,0.7273566035654427,0
155251,Monte Tuttavista Ass 1,Megalenhydris,0.7273566035654427,0
155252,Monte Tuttavista Ass 1,Sardolutra,0.7273566035654427,0
155253,Monte Tuttavista Ass 1,Cyrnolutra,0.7214286916225603,0
155254,Monte Tuttavista Ass 1,Prolagus,0.7204303506129507,1
155664,Monte Tuttavista Ass 2,Prolagus,0.8116430236651028,1
155665,Monte Tuttavista Ass 2,Brevilagus,0.7730164392614806,0
155666,Monte Tuttavista Ass 2,Hypolagus,0.7701504500713908,0
155667,Monte Tuttavista Ass 2,Pliolagus,0.760471145276997,0
155668,Monte Tuttavista Ass 2,Oryctolagus,0.7508579102612377,1
156078,Monte Tuttavista Ass 3,Prolagus,0.8181600674458601,1
156079,Monte Tuttavista Ass 3,Rhagapodemus,0.7861064327207591,1
156080,Monte Tuttavista Ass 3,Rhagamys,0.7860915826496581,1
156081,Monte Tuttavista Ass 3,Tyrrhenicola,0.7857985305934553,1
156082,Monte Tuttavista Ass 3,Predicrostonyx,0.7762225912057574,0
156492,Monte Tuttavista Ass 4,Prolagus,0.8516795367622314,1
156493,Monte Tuttavista Ass 4,Rhagapodemus,0.815042916857565,1
156494,Monte Tuttavista Ass 4,Rhagamys,0.8149966341180346,1
156495,Monte Tuttavista Ass 4,Tyrrhenicola,0.8147260414979405,1
156496,Monte Tuttavista Ass 4,Predicrostonyx,0.8055143205611754,0
156906,Montopoli,Croizetoceros,0.8329839211608319,1
156907,Montopoli,Libralces,0.8176093640007517,0
156908,Montopoli,Procapreolus,0.8125641004408529,1
156909,Montopoli,Eucladoceros,0.8081674772864912,1
156910,Montopoli,Gazellospira,0.8051809797211634,0
157320,Montoussé 5,Eucladoceros.Megaloceros,0.8035222787893264,0
157321,Montoussé 5,Myosorex,0.778652525434771,0
157322,Montoussé 5,Sericolagus,0.7782409491469462,0
157323,Montoussé 5,Baranogale,0.7762669304252542,0
157324,Montoussé 5,Pliolagus,0.7752802388860833,0
157734,Morozovka 2,Lophocricetus,0.8691938922254846,1
157735,Morozovka 2,Ellobius,0.8342161319893618,1
157736,Morozovka 2,Cricetus,0.8275696135699971,1
157737,Morozovka 2,Eolagurus,0.8239888297084459,1
157738,Morozovka 2,Prometheomys,0.8236545471373542,0
158148,Mosbach 2,Sivapanthera,0.7408489049083594,0
158149,Mosbach 2,Acinonyx,0.7401479291729745,1
158150,Mosbach 2,Felis,0.7283479806227636,0
158151,Mosbach 2,Lynx,0.7261897443441296,1
158152,Mosbach 2,Tamiops,0.7257703414829287,0
158562,Mujiaqiao,Stegodon,0.7471914581967847,1
158563,Mujiaqiao,Procapra,0.7023874726739993,0
158564,Mujiaqiao,Sinomegaceros,0.7012834691181752,0
158565,Mujiaqiao,Pseudois,0.6918903712826953,0
158566,Mujiaqiao,Saiga,0.6906217960815029,0
158976,Mula,Eliomys,0.8241205383918087,1
158977,Mula,Glis,0.81949150125216,0
158978,Mula,Myomimus,0.8172093850454536,0
158979,Mula,Dryomys,0.803044958118637,0
158980,Mula,Muscardinus,0.7892515751052228,0
159390,Mulan_Homo cave,Viverricula,0.7180780383214327,0
159391,Mulan_Homo cave,Rhinopithecus,0.7167510508224995,0
159392,Mulan_Homo cave,Viverra,0.7143540954515702,1
159393,Mulan_Homo cave,Paguma,0.7136561769470529,1
159394,Mulan_Homo cave,Hylobates,0.7068790205133066,1
159804,Naakamaje,Lepus,0.6561752145659668,1
159805,Naakamaje,Alces,0.647082336677418,1
159806,Naakamaje,Rangifer,0.6405083020452522,0
159807,Naakamaje,Capreolus,0.6377072946335552,0
159808,Naakamaje,Megaloceros,0.6289379515062002,0
160218,Naedino,Procapra,0.8035942696653465,0
160219,Naedino,Saiga,0.7970749974186689,0
160220,Naedino,Spirocerus,0.7870149864957127,0
160221,Naedino,Ovis,0.7864318035855112,1
160222,Naedino,Ovibos,0.7860051132614627,0
160632,Nanzhao_Yunyang,Neofelis,0.7370658754798015,0
160633,Nanzhao_Yunyang,Machairodus,0.7317591024548329,1
160634,Nanzhao_Yunyang,Prionailurus,0.7176603921715655,0
160635,Nanzhao_Yunyang,Catopuma,0.7145202863101129,0
160636,Nanzhao_Yunyang,Panthera,0.7144910181426549,1
161046,Narbada and Godavari,Hypselephas,0.8081459586967381,0
161047,Narbada and Godavari,Elephas,0.7968075534191865,1
161048,Narbada and Godavari,Hexaprotodon,0.7902711440907374,1
161049,Narbada and Godavari,Tragelaphus,0.7535124166926607,0
161050,Narbada and Godavari,Hippopotamus,0.7482887699818298,1
161460,Narmada,Tragelaphus,0.8156063897385509,0
161461,Narmada,Hexaprotodon,0.805519283601836,1
161462,Narmada,Antilope,0.8038330702876774,1
161463,Narmada,Boselaphus,0.8029418831714913,1
161464,Narmada,Hypselephas,0.7853345066207195,0
161874,Narva,Gulo,0.7064146171439128,0
161875,Narva,Alopex,0.7028508171477905,0
161876,Narva,Lutra,0.6920320909661257,1
161877,Narva,Vulpes,0.6872152035647413,1
161878,Narva,Canis,0.6801045228497316,1
162288,Narva Joaoru 4,Castor,0.7990514700249494,1
162289,Narva Joaoru 4,Trogontherium,0.7519531539797008,0
162290,Narva Joaoru 4,Monosaulax,0.7141720960850934,0
162291,Narva Joaoru 4,Equus,0.7126108008451708,1
162292,Narva Joaoru 4,Ovibos,0.6920939186715152,0
162702,Nazeing,Dinaromys,0.8544262204893754,0
162703,Nazeing,Mesocricetus,0.8410177018185077,0
162704,Nazeing,Chionomys,0.833853617339422,0
162705,Nazeing,Cricetus,0.8260662191749271,0
162706,Nazeing,Ellobius,0.8250872139298272,0
163116,Neede,Equus,0.7880497146631463,1
163117,Neede,Stephanorhinus,0.7764269090068974,1
163118,Neede,Coelodonta,0.7548347588255431,0
163119,Neede,Clethrionomys,0.7461487021134366,1
163120,Neede,Terricola,0.7443328254988943,0
163530,Nemenchine,Alces,0.7406937938508871,1
163531,Nemenchine,Rangifer,0.7353255987671065,0
163532,Nemenchine,Capreolus,0.7323678098941555,1
163533,Nemenchine,Megaloceros,0.7246600727528926,0
163534,Nemenchine,Haploidoceros,0.713981796777041,0
163944,Netiesos,Lagurus,0.9076823674003905,1
163945,Netiesos,Myopus,0.9070391857396416,0
163946,Netiesos,Dicrostonyx,0.9067312010778092,0
163947,Netiesos,Arvicola,0.9066356232386688,1
163948,Netiesos,Microtus,0.8959864968053206,1
164358,Neuleiningen 11 and I1,Deinsdorfia,0.8715303459097509,0
164359,Neuleiningen 11 and I1,Petenyia,0.8709137514566472,0
164360,Neuleiningen 11 and I1,Beremendia,0.8653334460213805,1
164361,Neuleiningen 11 and I1,Sulimskia,0.8555273183810743,0
164362,Neuleiningen 11 and I1,Neurotrichus,0.8538890127420551,0
164772,Neumark-Nord,Cervalces,0.7353182822340093,0
164773,Neumark-Nord,Capreolus,0.7080973056288735,0
164774,Neumark-Nord,Megaloceros,0.7040323247529081,1
164775,Neumark-Nord,Dama,0.6990577881744802,1
164776,Neumark-Nord,Elaphodus,0.6953840345558996,0
165186,Ngandong,Trachypithecus,0.723403704052229,0
165187,Ngandong,Presbytis,0.7192929414139968,0
165188,Ngandong,Semnopithecus,0.7106944704872218,0
165189,Ngandong,Stegodon,0.7102402515673912,1
165190,Ngandong,Cercopithecus,0.7049524610358414,0
165600,Niah (Sarawak),Tupaia,0.7915861315558155,1
165601,Niah (Sarawak),Nycticebus,0.6635461912167775,1
165602,Niah (Sarawak),Papio,0.6229082809819572,0
165603,Niah (Sarawak),Presbytis,0.6215110117826796,1
165604,Niah (Sarawak),Semnopithecus,0.6179967375403095,0
166014,Nihewan_Banjinzi,Coelodonta,0.8130718874585482,1
166015,Nihewan_Banjinzi,Procapra,0.8005964037726849,0
166016,Nihewan_Banjinzi,Equus,0.7910811761672093,1
166017,Nihewan_Banjinzi,Saiga,0.7888777796383042,0
166018,Nihewan_Banjinzi,Ovis,0.7832341310558122,0
166842,Nihewan_Dingjiabu,Coelodonta,0.7525058162538831,1
166843,Nihewan_Dingjiabu,Palaeoloxodon,0.7401624317085647,0
166844,Nihewan_Dingjiabu,Mammuthus,0.7380917880651802,0
166845,Nihewan_Dingjiabu,Elephas,0.7356297412624074,1
166846,Nihewan_Dingjiabu,Equus,0.7126324133467157,1
167256,Nihewan_Donggutuo,Elasmotherium,0.7787893619212949,0
167257,Nihewan_Donggutuo,Hipparion,0.7652463869527341,0
167258,Nihewan_Donggutuo,Proboscidipparion,0.7647789489486292,0
167259,Nihewan_Donggutuo,Itanzatherium,0.7637538577736097,0
167260,Nihewan_Donggutuo,Mammuthus,0.7630245527498626,0
167670,Nihewan_Feiliang,Hipparion,0.8485420850639523,0
167671,Nihewan_Feiliang,Proboscidipparion,0.8454956052947444,1
167672,Nihewan_Feiliang,Equus,0.8182835039417746,1
167673,Nihewan_Feiliang,Plesiohipparion,0.7675733048490472,0
167674,Nihewan_Feiliang,Pachycrocuta,0.6614923256116526,1
168084,Nihewan_Heitugou,Elasmotherium,0.8583472545828807,1
168085,Nihewan_Heitugou,Itanzatherium,0.8542846648206278,0
168086,Nihewan_Heitugou,Sinotherium,0.8526532057788679,0
168087,Nihewan_Heitugou,Stephanorhinus,0.8092692653269654,0
168088,Nihewan_Heitugou,Coelodonta,0.7991983120567707,1
168498,Nihewan_Hougou,Palaeoloxodon,0.7996670291719402,1
168499,Nihewan_Hougou,Mammuthus,0.7962309276730879,0
168500,Nihewan_Hougou,Elephas,0.7785723542029239,0
168501,Nihewan_Hougou,Coelodonta,0.7696855319432793,1
168502,Nihewan_Hougou,Equus,0.7372154199493333,1
168912,Nihewan_Houshishan,Hipparion,0.8135677054193399,0
168913,Nihewan_Houshishan,Proboscidipparion,0.8122634254606053,0
168914,Nihewan_Houshishan,Itanzatherium,0.7968888880952384,0
168915,Nihewan_Houshishan,Elasmotherium,0.7918932009603542,0
168916,Nihewan_Houshishan,Equus,0.7865504334698751,1
169326,Nihewan_Hutouliang,Procapra,0.8270943719731353,1
169327,Nihewan_Hutouliang,Pseudois,0.8239999398839922,0
169328,Nihewan_Hutouliang,Saiga,0.8159589961415393,0
169329,Nihewan_Hutouliang,Ovis,0.8107108786442498,0
169330,Nihewan_Hutouliang,Spirocerus,0.807323317407706,1
169740,Nihewan_Jijitan,Coelodonta,0.7529173287169997,1
169741,Nihewan_Jijitan,Equus,0.7300901810323935,1
169742,Nihewan_Jijitan,Rhinoceros,0.7192721915871512,0
169743,Nihewan_Jijitan,Procapra,0.7114869119091484,0
169744,Nihewan_Jijitan,Myospalax,0.7107713317707997,1
170154,Nihewan_Majuangou_I,Ochotonoides,0.8425719004907637,0
170155,Nihewan_Majuangou_I,Proochotona,0.8390971482543697,0
170156,Nihewan_Majuangou_I,Hipparion,0.8262632816955188,0
170157,Nihewan_Majuangou_I,Cromeromys,0.8220665133823055,1
170158,Nihewan_Majuangou_I,Orientalomys,0.8189238620806496,0
170568,Nihewan_Majuangou_III,Chardinomys,0.8907681862171333,1
170569,Nihewan_Majuangou_III,Karnimata,0.8820130434022625,0
170570,Nihewan_Majuangou_III,Kowalskia,0.8820130434022625,0
170571,Nihewan_Majuangou_III,Mesosiphneus,0.8820130434022625,0
170572,Nihewan_Majuangou_III,Nannocricetus,0.8820130434022625,0
171396,Nihewan_Shangshazui,Ochotonoides,0.7609308054339547,0
171397,Nihewan_Shangshazui,Proochotona,0.7594144080235913,0
171398,Nihewan_Shangshazui,Elasmotherium,0.7541754924808066,0
171399,Nihewan_Shangshazui,Itanzatherium,0.7471167770605924,0
171400,Nihewan_Shangshazui,Mammuthus,0.743687290989189,0
171810,Nihewan_Shanshenmiaozui,Sivapanthera,0.809412240314554,0
171811,Nihewan_Shanshenmiaozui,Plesiohipparion,0.8014956679581524,0
171812,Nihewan_Shanshenmiaozui,Budorcas,0.7845897150678929,0
171813,Nihewan_Shanshenmiaozui,Boopsis,0.7734423890173386,0
171814,Nihewan_Shanshenmiaozui,Megantereon,0.772932813405479,1
172638,Nihewan_Taijiaping_Xinyaozi,Sivapanthera,0.8598689601688162,0
172639,Nihewan_Taijiaping_Xinyaozi,Paramachaerodus,0.8474271555306346,0
172640,Nihewan_Taijiaping_Xinyaozi,Megantereon,0.8403829605847146,1
172641,Nihewan_Taijiaping_Xinyaozi,Metailurus,0.8389735908847815,0
172642,Nihewan_Taijiaping_Xinyaozi,Acinonyx,0.8247424660218668,0
173052,Nihewan_Xiaochangliang,Hipparion,0.9037363148454535,1
173053,Nihewan_Xiaochangliang,Proboscidipparion,0.9013922965663502,1
173054,Nihewan_Xiaochangliang,Equus,0.8622024821243246,1
173055,Nihewan_Xiaochangliang,Plesiohipparion,0.854552657129358,0
173056,Nihewan_Xiaochangliang,Elasmotherium,0.8114426293796794,0
173466,Nihewan_Xiashagou_I,Gigantocamelus,0.8726987061193358,0
173467,Nihewan_Xiashagou_I,Hipparion,0.8647073975447181,0
173468,Nihewan_Xiashagou_I,Proboscidipparion,0.8628124252462224,1
173469,Nihewan_Xiashagou_I,Paracamelus,0.8534645769482692,1
173470,Nihewan_Xiashagou_I,Antilospira,0.8175789285495191,0
173880,Nihewan_Xiashagou_II,Plesiohipparion,0.8798110322629733,0
173881,Nihewan_Xiashagou_II,Proboscidipparion,0.87387492747096,1
173882,Nihewan_Xiashagou_II,Hipparion,0.8728805111839989,1
173883,Nihewan_Xiashagou_II,Elasmotherium,0.8618832678595717,1
173884,Nihewan_Xiashagou_II,Sinotherium,0.8467315450398653,0
174294,Nihewan_Xiashagou_III,Gigantocamelus,0.8230875284328161,0
174295,Nihewan_Xiashagou_III,Paracamelus,0.8077692545879545,1
174296,Nihewan_Xiashagou_III,Antilospira,0.8075236036561043,0
174297,Nihewan_Xiashagou_III,Antispiroides,0.7848586329144148,0
174298,Nihewan_Xiashagou_III,Sinoryx,0.7848586329144148,0
174708,Nihewan_Xiashagou_IV,Hipparion,0.9366115341342584,1
174709,Nihewan_Xiashagou_IV,Proboscidipparion,0.9321604984258632,1
174710,Nihewan_Xiashagou_IV,Plesiohipparion,0.8721503529277784,0
174711,Nihewan_Xiashagou_IV,Equus,0.8583264173239193,1
174712,Nihewan_Xiashagou_IV,Itanzatherium,0.8282293566143133,0
175122,Nihewan_Xiashagou_V,Hipparion,0.8908900538344056,1
175123,Nihewan_Xiashagou_V,Proboscidipparion,0.8876713439330277,1
175124,Nihewan_Xiashagou_V,Plesiohipparion,0.8503079318052461,0
175125,Nihewan_Xiashagou_V,Antilospira,0.793226643470298,0
175126,Nihewan_Xiashagou_V,Equus,0.7913130229135699,1
175536,Nihewan_Xiashagou_VI,Hipparion,0.9036937963599752,1
175537,Nihewan_Xiashagou_VI,Proboscidipparion,0.8997943655491922,1
175538,Nihewan_Xiashagou_VI,Plesiohipparion,0.8540279298030378,0
175539,Nihewan_Xiashagou_VI,Elasmotherium,0.8382896540265115,0
175540,Nihewan_Xiashagou_VI,Itanzatherium,0.8343924078172188,0
175950,Nihewan_Xibaimaying,Procapra,0.8059433964761001,1
175951,Nihewan_Xibaimaying,Saiga,0.7949657176160495,0
175952,Nihewan_Xibaimaying,Pseudois,0.7901540011222046,0
175953,Nihewan_Xibaimaying,Ovis,0.7891858757537831,0
175954,Nihewan_Xibaimaying,Spirocerus,0.7854617918128918,0
176364,Nihewan_Xinmiaozhuang,Coelodonta,0.8403564055460763,1
176365,Nihewan_Xinmiaozhuang,Equus,0.8271890670622006,1
176366,Nihewan_Xinmiaozhuang,Rhinoceros,0.8043325881945593,0
176367,Nihewan_Xinmiaozhuang,Dicerorhinus,0.7826768304860694,0
176368,Nihewan_Xinmiaozhuang,Stephanorhinus,0.7584619506391029,0
176778,Nihewan_Yangshuizhan I_Hongya,Eucyon,0.7986616486461562,0
176779,Nihewan_Yangshuizhan I_Hongya,Nyctereutes,0.7897367811721199,1
176780,Nihewan_Yangshuizhan I_Hongya,Antilospira,0.78121683385668,1
176781,Nihewan_Yangshuizhan I_Hongya,Eirictis,0.7700997616284038,0
176782,Nihewan_Yangshuizhan I_Hongya,Hipparion,0.7653934292558281,0
177192,Nihewan_Yeniupo,Proochotona,0.782350743851592,0
177193,Nihewan_Yeniupo,Eucyon,0.7802407193930588,0
177194,Nihewan_Yeniupo,Nyctereutes,0.7626367608010292,1
177195,Nihewan_Yeniupo,Hipparion,0.7593080841429823,0
177196,Nihewan_Yeniupo,Proboscidipparion,0.7567444399605425,0
177606,Nihewan_Yujiagou,Procapra,0.8326108236313209,0
177607,Nihewan_Yujiagou,Pseudois,0.8212191277932104,0
177608,Nihewan_Yujiagou,Saiga,0.8200103559001836,0
177609,Nihewan_Yujiagou,Ovis,0.8128935901174678,0
177610,Nihewan_Yujiagou,Spirocerus,0.805923774501981,1
166428,Nihewan_banshan,Ochotonoides,0.9001875259247587,1
166429,Nihewan_banshan,Ochotona,0.8899393971545714,1
166430,Nihewan_banshan,Proochotona,0.8704727961154289,0
166431,Nihewan_banshan,Pliolagomys,0.8298688757807108,0
166432,Nihewan_banshan,Cromeromys,0.7467013198321317,0
170982,Nihewan_queergou,Coelodonta,0.7768272280233598,1
170983,Nihewan_queergou,Equus,0.7715301197951788,1
170984,Nihewan_queergou,Rhinoceros,0.7475438504165044,0
170985,Nihewan_queergou,Dicerorhinus,0.728594485016059,0
170986,Nihewan_queergou,Myospalax,0.7179831027977392,1
172224,Nihewan_shigou,Palaeotragus,0.779693467521741,1
172225,Nihewan_shigou,Sivatherium,0.7629204657126276,0
172226,Nihewan_shigou,Hipparion,0.7583068427235522,0
172227,Nihewan_shigou,Elasmotherium,0.7580398169630163,0
172228,Nihewan_shigou,Itanzatherium,0.756320661313932,0
178020,Nikol'skoe,Palaeoloxodon,0.7654243053548679,0
178021,Nikol'skoe,Mammuthus,0.7649621895808411,1
178022,Nikol'skoe,Coelodonta,0.7614542295364831,1
178023,Nikol'skoe,Elephas,0.7439943784094669,0
178024,Nikol'skoe,Equus,0.7215123257335745,1
178434,Ningyang,Brevilagus,0.8320443043131558,1
178435,Ningyang,Hypolagus,0.7851183227145698,0
178436,Ningyang,Alilepus,0.7826088992729227,0
178437,Ningyang,Trischizolagus,0.7642197960675314,0
178438,Ningyang,Pliolagus,0.7603947470680225,0
178848,Nixi,Procynocephalus,0.8079032022961856,1
178849,Nixi,Paradolichopithecus,0.7776000123582439,0
178850,Nixi,Pygathrix,0.7560258572646619,0
178851,Nixi,Proboscidipparion,0.7506141213004279,0
178852,Nixi,Hipparion,0.7484702202535436,0
179262,Nogajsk (Primorsk),Paralactaga,0.9089020001964794,1
179263,Nogajsk (Primorsk),Plioscirtopoda,0.8953547669842707,1
179264,Nogajsk (Primorsk),Pliospalax,0.8926530102354175,1
179265,Nogajsk (Primorsk),Alactagulus,0.8852854241819562,1
179266,Nogajsk (Primorsk),Kislangia,0.8820358356798348,1
179676,Notarchirico,Mammuthus,0.7179820960527623,0
179677,Notarchirico,Megaloceros,0.7107203290541287,0
179678,Notarchirico,Cervalces,0.7104843816705102,0
179679,Notarchirico,Bison,0.7094563298444679,1
179680,Notarchirico,Soergelia,0.7067225705880429,0
180090,Oblazowa 2,Prometheomys,0.8020545251786932,0
180091,Oblazowa 2,Myopus,0.7944187296311005,0
180092,Oblazowa 2,Dicrostonyx,0.7868407317270456,1
180093,Oblazowa 2,Arvicola,0.7839091407730735,1
180094,Oblazowa 2,Cricetus,0.7807360393372644,0
180504,Olivola,Puma,0.8928987455389933,0
180505,Olivola,Megantereon,0.8738858822014856,1
180506,Olivola,Homotherium,0.8735246579834466,1
180507,Olivola,Acinonyx,0.8697547036254953,1
180508,Olivola,Sivapanthera,0.857538427013335,0
180918,Oosterschelde,Anancus,0.8369809098154262,1
180919,Oosterschelde,Croizetoceros,0.7712570870121308,0
180920,Oosterschelde,Sinotherium,0.7587715651660419,0
180921,Oosterschelde,Libralces,0.7570616339563105,0
180922,Oosterschelde,Gazellospira,0.7568405657490518,0
181332,Orcasitas,Megaloceros,0.7916263509785411,1
181333,Orcasitas,Dama,0.7808876892778088,1
181334,Orcasitas,Alces,0.7800798021239514,0
181335,Orcasitas,Haploidoceros,0.7773432468222298,0
181336,Orcasitas,Capreolus,0.775786506326214,0
181746,Orkhon-2B,Scirtopoda,0.9559060787187533,1
181747,Orkhon-2B,Pygeretmus,0.9335794203380083,1
181748,Orkhon-2B,Plioscirtopoda,0.9173279717606294,0
181749,Orkhon-2B,Alactagulus,0.9006904323572437,1
181750,Orkhon-2B,Paralactaga,0.8973169798995725,0
182160,Oshurkovo,Rangifer,0.8535988221140779,1
182161,Oshurkovo,Sinomegaceros,0.8453788231419281,0
182162,Oshurkovo,Alces,0.8444257334368076,1
182163,Oshurkovo,Cervus,0.8303883750005123,1
182164,Oshurkovo,Capreolus,0.8301458287783199,0
182574,Osteria Moricone,Hippopotamus,0.7906276667194204,1
182575,Osteria Moricone,Megaloceros,0.7713547568922787,0
182576,Osteria Moricone,Cervalces,0.7658103734697426,0
182577,Osteria Moricone,Dama,0.7607908382920998,1
182578,Osteria Moricone,Capreolus,0.7569959617758667,0
182988,Otepia,Lepus,0.6401816714322964,1
182989,Otepia,Ursus,0.5914694661603123,1
182990,Otepia,Oryctolagus,0.5834698846042252,0
182991,Otepia,Alopex,0.5529203453587966,0
182992,Otepia,Sus,0.549182783894519,1
183402,Overmere I,Mammuthus,0.7424640191486838,0
183403,Overmere I,Palaeoloxodon,0.7355649093035311,1
183404,Overmere I,Elephas,0.6709541666072812,0
183405,Overmere I,Alces,0.6430830968384593,0
183406,Overmere I,Castor,0.6418798626184331,1
183816,Overmere II,Alces,0.7362868247512147,0
183817,Overmere II,Megaloceros,0.7337001802140208,1
183818,Overmere II,Rangifer,0.7261188881849399,0
183819,Overmere II,Capreolus,0.7259612038064397,1
183820,Overmere II,Haploidoceros,0.7207803450517597,0
184230,Overmere III,Mammuthus,0.7548260644871868,1
184231,Overmere III,Palaeoloxodon,0.7510565814022796,0
184232,Overmere III,Stephanorhinus,0.6997870696285821,0
184233,Overmere III,Alces,0.6990432532456873,0
184234,Overmere III,Coelodonta,0.6969328476403973,1
184644,Ozernoe 1 & 2 (Babel),Ellobius,0.8344434123886999,0
184645,Ozernoe 1 & 2 (Babel),Eolagurus,0.8342217141846334,1
184646,Ozernoe 1 & 2 (Babel),Terricola,0.8316462482693883,1
184647,Ozernoe 1 & 2 (Babel),Cricetus,0.8295991252862994,1
184648,Ozernoe 1 & 2 (Babel),Clethrionomys,0.8294986116443632,1
185058,Padang,Presbytis,0.8598552250323717,1
185059,Padang,Semnopithecus,0.8392659397115707,0
185060,Padang,Trachypithecus,0.8264255433280614,1
185061,Padang,Papio,0.8068237597062589,0
185062,Padang,Cercopithecus,0.8052237295668692,0
185472,Pagliare di Sassa,Hippopotamus,0.8499852362055021,1
185473,Pagliare di Sassa,Praemegaceros,0.8420564712711153,1
185474,Pagliare di Sassa,Hexaprotodon,0.817428100360474,0
185475,Pagliare di Sassa,Dama,0.7958943013164357,1
185476,Pagliare di Sassa,Axis,0.794541077186627,0
185886,Pakefield,Cervalces,0.7809362027124409,1
185887,Pakefield,Megaloceros,0.7474524715627798,1
185888,Pakefield,Dama,0.7473637130044092,1
185889,Pakefield,Praemegaceros,0.7414395689775053,1
185890,Pakefield,Capreolus,0.7336793625723189,1
186300,Palawan,Eonycteris,0.7590444230097523,1
186301,Palawan,Cynopterus,0.7590444221188485,1
186302,Palawan,Emballonura,0.7473319734166991,1
186303,Palawan,Vespertiliavus,0.6503195290982631,0
186304,Palawan,Pteropus,0.6428773563448424,0
186714,Pantalla,Puma,0.8246396582634659,0
186715,Pantalla,Homotherium,0.8132232133530762,0
186716,Pantalla,Eucyon,0.8069302541082267,0
186717,Pantalla,Megantereon,0.8062084877394663,0
186718,Pantalla,Acinonyx,0.7955491649292092,1
187128,Panxian Dadong,Belomys,0.8059296638241217,1
187129,Panxian Dadong,Petaurista,0.7800854889785134,0
187130,Panxian Dadong,Tamiops,0.7768400852467918,0
187131,Panxian Dadong,Trogopterus,0.7747292661955207,1
187132,Panxian Dadong,Aeretes,0.7743990569024464,0
187542,Pardines,Puma,0.8213079434329518,0
187543,Pardines,Chasmaporthetes,0.8126456539088807,1
187544,Pardines,Homotherium,0.8054658024553123,1
187545,Pardines,Megantereon,0.804365758169907,1
187546,Pardines,Sivapanthera,0.8021636033245044,0
187956,Pavlov I,Felis,0.808750568503138,1
187957,Pavlov I,Panthera,0.8066120469402835,1
187958,Pavlov I,Lynx,0.7995768774282911,1
